stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
3480,,"BUYL",,  50.819024,   4.380329,,,0
3481,,"BUYL",,  50.817420,   4.378614,,,0
3502,,"BOZAR",,  50.844123,   4.359055,,,0
3503,,"ROYALE",,  50.842487,   4.358970,,,0
3504,,"PORTE DE NAMUR",,  50.839080,   4.362136,,,0
3508,,"FLAGEY",,  50.827349,   4.371889,,,0
3508F,,"FLAGEY",,  50.827324,   4.371906,,,0
3510,,"GEO BERNIER",,  50.820157,   4.377153,,,0
3510P,,"GEO BERNIER",,  50.820625,   4.376696,,,0
3513,,"ULB",,  50.813926,   4.384942,,,0
3514,,"CIM. D'IXELLES",,  50.815966,   4.390704,,,0
3515,,"FRAITEUR",,  50.817709,   4.395984,,,0
3516,,"TRIOMPHE",,  50.817716,   4.402256,,,0
3517,,"ETANGS D'IXELLES",,  50.824140,   4.373435,,,0
3520,,"DELTA",,  50.816744,   4.405058,,,0
3521,,"BEAULIEU",,  50.815971,   4.407505,,,0
3522,,"ADEPS",,  50.809525,   4.443693,,,0
3524,,"JARDIN MASSART",,  50.813379,   4.433285,,,0
3525,,"JEANNE",,  50.815223,   4.383733,,,0
3526,,"JARDIN MASSART",,  50.813181,   4.433909,,,0
3529,,"ROUGE-CLOITRE",,  50.811452,   4.439695,,,0
3530,,"ROUGE-CLOITRE",,  50.812342,   4.438604,,,0
3532,,"PORTE DE NAMUR",,  50.839269,   4.362449,,,0
3546,,"DELTA",,  50.818380,   4.406074,,,0
3547,,"INVALIDES",,  50.818694,   4.408515,,,0
3549,,"VIGNETTE",,  50.813655,   4.419876,,,0
3550,,"ROODENBERG",,  50.816111,   4.416345,,,0
3551,,"CLESSE",,  50.817857,   4.411678,,,0
3552,,"ROODENBERG",,  50.816381,   4.415721,,,0
3553,,"CLESSE",,  50.817227,   4.413423,,,0
3556,,"DELTA",,  50.818237,   4.404285,,,0
3557,,"FRAITEUR",,  50.817871,   4.396111,,,0
3558,,"CIM. D'IXELLES",,  50.815984,   4.390604,,,0
3559,,"ULB",,  50.813899,   4.384459,,,0
3562,,"GEO BERNIER",,  50.820894,   4.376557,,,0
3562P,,"GEO BERNIER",,  50.820460,   4.376746,,,0
3567,,"ROYALE",,  50.842748,   4.358813,,,0
3570,,"ETANGS D'IXELLES",,  50.823690,   4.373961,,,0
3572,,"FLAGEY",,  50.827754,   4.371676,,,0
3572F,,"FLAGEY",,  50.827754,   4.371690,,,0
3608,,"FRANS HALS",,  50.827061,   4.288346,,,0
3609F,,"PARC VIVES",,  50.826152,   4.286105,,,0
3610F,,"MARIUS RENARD",,  50.824935,   4.281424,,,0
3610G,,"MARIUS RENARD",,  50.824935,   4.281424,,,0
3611F,,"MARIUS RENARD",,  50.824926,   4.282034,,,0
3612F,,"PARC VIVES",,  50.825882,   4.285623,,,0
3613F,,"FRANS HALS",,  50.827232,   4.288942,,,0
3620B,,"LONDRES",,  50.837957,   4.368610,,,0
3621B,,"CLIQUET",,  50.836851,   4.358190,,,0
3622B,,"CLIQUET",,  50.836877,   4.357466,,,0
3623B,,"LONDRES",,  50.838038,   4.368766,,,0
3624B,,"LOUISE",,  50.834945,   4.355876,,,0
3625B,,"MA CAMPAGNE",,  50.823887,   4.353452,,,0
3661,,"CIM. DE BRUXELLES",,  50.863368,   4.418752,,,0
3681,,"DIGUE DU CANAL",,  50.823973,   4.310747,,,0
3682,,"DIGUE DU CANAL",,  50.823802,   4.310464,,,0
3702,,"ARBRE UNIQUE",,  50.863667,   4.413198,,,0
3704,,"PAUL LEDUC",,  50.860542,   4.404673,,,0
3705,,"FRANS COURTENS",,  50.859167,   4.401150,,,0
3707,,"JAMBLINNE DE MEUX",,  50.848238,   4.395036,,,0
3709,,"RESISTANCE",,  50.836280,   4.311485,,,0
3712,,"VANHELLEMONT",,  50.829469,   4.285830,,,0
3713,,"SCHERDEMAEL",,  50.830981,   4.289291,,,0
3717,,"SIBELIUS",,  50.833404,   4.282615,,,0
3718,,"NEERPEDE",,  50.829349,   4.281742,,,0
3751,,"NEERPEDE",,  50.829214,   4.281586,,,0
3752,,"SIBELIUS",,  50.833206,   4.282487,,,0
3755,,"SCHERDEMAEL",,  50.831225,   4.290057,,,0
3756,,"VANHELLEMONT",,  50.829451,   4.286071,,,0
3760,,"VETERANS COLON.",,  50.843868,   4.314003,,,0
3761,,"LEOPOLD III",,  50.857622,   4.398493,,,0
3762,,"FRANS COURTENS",,  50.859086,   4.401334,,,0
3763,,"PAUL LEDUC",,  50.860595,   4.405199,,,0
3765,,"ARBRE UNIQUE",,  50.863775,   4.413980,,,0
3766,,"OPTIMISME",,  50.861978,   4.409319,,,0
3800,,"ELOY",,  50.835793,   4.331445,,,0
3802,,"VETERINAIRES",,  50.833096,   4.327998,,,0
3803,,"BRUXELLES X",,  50.827651,   4.314518,,,0
3804,,"DEUX GARES",,  50.832033,   4.324208,,,0
3805,,"PETITE ILE",,  50.830458,   4.319426,,,0
3808,,"DIGUE DU CANAL",,  50.823468,   4.308548,,,0
3810,,"BOLLINCKX",,  50.813705,   4.307014,,,0
3812,,"LABEUR",,  50.820529,   4.308197,,,0
3814,,"MOZART",,  50.810288,   4.305160,,,0
3815,,"MOZART",,  50.810729,   4.305499,,,0
3850,,"HUMANITE",,  50.810772,   4.303470,,,0
3851,,"BOLLINCKX",,  50.813408,   4.307128,,,0
3852,,"DEUX GARES",,  50.832052,   4.324833,,,0
3853,,"INTERNATIONAL",,  50.816699,   4.307634,,,0
3854B,,"CERIA",,  50.816041,   4.290295,,,0
3856,,"DIGUE DU CANAL",,  50.824377,   4.309924,,,0
3858,,"PETITE ILE",,  50.830575,   4.320065,,,0
3859,,"LABEUR",,  50.819864,   4.308609,,,0
3860,,"INTERNATIONAL",,  50.816204,   4.307848,,,0
3861,,"BRUXELLES X",,  50.827832,   4.315242,,,0
3898,,"PADUWA",,  50.858911,   4.413620,,,0
3899,,"MOONENS",,  50.848423,   4.428846,,,0
3900,,"SAINTE-FAMILLE",,  50.850347,   4.427968,,,0
3902,,"CAPRICORNE",,  50.855160,   4.420888,,,0
3903,,"PLEIADES",,  50.853867,   4.417421,,,0
3904,,"CARENE",,  50.854515,   4.414539,,,0
3905,,"COLONEL BOURG",,  50.852548,   4.409566,,,0
3906,,"FEVRIER",,  50.850669,   4.411340,,,0
3908,,"HEYDENBERG",,  50.849013,   4.416848,,,0
3909,,"SAINTE-FAMILLE",,  50.850158,   4.427954,,,0
3910,,"MOONENS",,  50.848450,   4.428619,,,0
3911,,"DIVIN SAUVEUR",,  50.850470,   4.408301,,,0
3912,,"LEMAN",,  50.836831,   4.387349,,,0
3919,,"VERHEYLEWEGHEN",,  50.848128,   4.424714,,,0
3920,,"ANDROMEDE",,  50.854699,   4.425119,,,0
3921,,"JOURDAN",,  50.837471,   4.380280,,,0
3922,,"JOURDAN",,  50.836541,   4.379775,,,0
3952,,"FEVRIER",,  50.850804,   4.410246,,,0
3953,,"LEMAN",,  50.836760,   4.386455,,,0
3954,,"HEYDENBERG",,  50.849057,   4.417146,,,0
3956,,"COLONEL BOURG",,  50.852396,   4.409495,,,0
3957,,"CARENE",,  50.854704,   4.415206,,,0
3958,,"PLEIADES",,  50.853929,   4.418145,,,0
3959,,"CAPRICORNE",,  50.855187,   4.421030,,,0
3961,,"MOMMAERTS",,  50.856880,   4.412695,,,0
3962,,"ANDROMEDE",,  50.854483,   4.425261,,,0
4002B,,"BERCHEM-SHOPPING",,  50.869823,   4.291712,,,0
4002G,,"BERCHEM-SHOPPING",,  50.869817,   4.291688,,,0
4003G,,"ALCYONS",,  50.866790,   4.294558,,,0
4004,,"BERCHEM STATION",,  50.872161,   4.289982,,,0
4005F,,"GENOT",,  50.861850,   4.301611,,,0
4006G,,"VAN ZANDE",,  50.860181,   4.306880,,,0
4007G,,"CIM. DE MOLENBEEK",,  50.858672,   4.313261,,,0
4010,,"BERCHEM STATION",,  50.872448,   4.290775,,,0
4011,,"BERCHEM STATION",,  50.872317,   4.289820,,,0
4014,,"BEEKKANT",,  50.854237,   4.323407,,,0
4022,,"KARREVELD",,  50.856689,   4.317397,,,0
4053G,,"KARREVELD",,  50.858190,   4.316563,,,0
4054G,,"CIM. DE MOLENBEEK",,  50.859329,   4.309795,,,0
4055G,,"VAN ZANDE",,  50.861042,   4.304376,,,0
4058F,,"ALCYONS",,  50.867670,   4.293704,,,0
4059,,"BERCHEM-SHOPPING",,  50.870420,   4.291341,,,0
4059F,,"BERCHEM-SHOPPING",,  50.870599,   4.291199,,,0
4062,,"BOIS DES ILES",,  50.873514,   4.295044,,,0
4063,,"VAN PAGE",,  50.872959,   4.315007,,,0
4065,,"DE RIVIEREN",,  50.878515,   4.316549,,,0
4066F,,"GENOT",,  50.862809,   4.299667,,,0
4069,,"CITE MODELE 4",,  50.894042,   4.322985,,,0
4070,,"LAERBEEK-UZ BRUS.",,  50.887618,   4.310613,,,0
4071,,"ARBRE BALLON",,  50.893071,   4.313491,,,0
4072,,"DE HEYN",,  50.893457,   4.319574,,,0
4074B,,"ETANGS NOIRS",,  50.857531,   4.334084,,,0
4075,,"HEROS",,  50.803083,   4.342578,,,0
4076,,"HEROS",,  50.803083,   4.341826,,,0
4101,,"BASILIX",,  50.872707,   4.298342,,,0
4103,,"HET VEROOST",,  50.878185,   4.304287,,,0
4104,,"NEUBERGER",,  50.876344,   4.306662,,,0
4105,,"NEREUS",,  50.872625,   4.312762,,,0
4106,,"SORENSEN",,  50.870674,   4.311571,,,0
4107,,"BEECKMANS",,  50.869352,   4.310578,,,0
4109,,"CHOPIN",,  50.875630,   4.300142,,,0
4110,,"COLLEGE S.-COEUR",,  50.868276,   4.316077,,,0
4111,,"ETANGS NOIRS",,  50.857072,   4.332195,,,0
4112,,"LOWET",,  50.874008,   4.310317,,,0
4115,,"GANSHOREN-SPORT",,  50.877186,   4.301063,,,0
4116,,"PARC ELISABETH",,  50.865071,   4.328340,,,0
4122,,"BOCKSTAEL",,  50.877724,   4.347411,,,0
4123,,"BOCKSTAEL",,  50.877671,   4.348235,,,0
4124,,"BOCKSTAEL",,  50.878093,   4.347908,,,0
4125,,"BOCKSTAEL",,  50.875855,   4.348193,,,0
4126,,"BOCKSTAEL",,  50.877598,   4.347170,,,0
4126F,,"BOCKSTAEL",,  50.877607,   4.347141,,,0
4127,,"BOCKSTAEL",,  50.875720,   4.348350,,,0
4129,,"BOCKSTAEL",,  50.877535,   4.346587,,,0
4130,,"BOCKSTAEL",,  50.877527,   4.347767,,,0
4130F,,"BOCKSTAEL",,  50.877509,   4.347767,,,0
4131B,,"BOCKSTAEL GARE",,  50.879855,   4.347609,,,0
4132B,,"BOCKSTAEL GARE",,  50.879738,   4.347908,,,0
4152,,"PARC ELISABETH",,  50.865494,   4.327473,,,0
4153,,"COLLEGE S.-COEUR",,  50.868060,   4.315424,,,0
4154,,"RIETHUISEN",,  50.867908,   4.318805,,,0
4156,,"BEECKMANS",,  50.869343,   4.310635,,,0
4157,,"SORENSEN",,  50.871043,   4.312039,,,0
4158,,"NEREUS",,  50.872616,   4.313103,,,0
4159,,"NEUBERGER",,  50.876065,   4.307245,,,0
4160,,"HET VEROOST",,  50.878248,   4.304045,,,0
4162,,"BASILIX",,  50.872806,   4.297930,,,0
4163,,"LOWET",,  50.874242,   4.310189,,,0
4164,,"VAN PAGE",,  50.873867,   4.316071,,,0
4165,,"BOIS DES ILES",,  50.873874,   4.294405,,,0
4168,,"GANSHOREN-SPORT",,  50.877078,   4.300879,,,0
4169,,"CHOPIN",,  50.874641,   4.299873,,,0
4205,,"PALFYN",,  50.893945,   4.326681,,,0
4206,,"TIRCHER",,  50.893027,   4.324294,,,0
4207,,"PATTIJN",,  50.891014,   4.325347,,,0
4209,,"KUFFERATH",,  50.889039,   4.334672,,,0
4212B,,"ESCAUT",,  50.869120,   4.342002,,,0
4213,,"RIBAUCOURT",,  50.859879,   4.341212,,,0
4214,,"MERCHTEM",,  50.858413,   4.336782,,,0
4215,,"WESTLAND SHOPPING",,  50.838196,   4.284040,,,0
4217,,"DIEUDONNE LEFEVRE",,  50.871081,   4.348536,,,0
4221,,"CITE MODELE 4",,  50.894042,   4.322118,,,0
4223,,"DE HEYN",,  50.893528,   4.319446,,,0
4224,,"ARBRE BALLON",,  50.892869,   4.312525,,,0
4225,,"LAERBEEK-UZ BRUS.",,  50.886917,   4.310742,,,0
4226,,"ARBRE BALLON",,  50.892851,   4.312923,,,0
4228,,"AMETHYSTE",,  50.895887,   4.327020,,,0
4229,,"STADE",,  50.893776,   4.332110,,,0
4230,,"HOUBA-BRUGMANN",,  50.889903,   4.336960,,,0
4232,,"SOBIESKI",,  50.884412,   4.343898,,,0
4250,,"CROCQ",,  50.885379,   4.329715,,,0
4251,,"CROCQ",,  50.885316,   4.329630,,,0
4252,,"DIEUDONNE LEFEVRE",,  50.870911,   4.349332,,,0
4253,,"RIBAUCOURT",,  50.859897,   4.341482,,,0
4254B,,"ESCAUT",,  50.869147,   4.342272,,,0
4257,,"KUFFERATH",,  50.889219,   4.334089,,,0
4258,,"POUCHKINE",,  50.871072,   4.344076,,,0
4259,,"PATTIJN",,  50.891131,   4.325105,,,0
4260,,"TIRCHER",,  50.892874,   4.324336,,,0
4261,,"PALFYN",,  50.893864,   4.326169,,,0
4264B,,"HEYSEL",,  50.896824,   4.336515,,,0
4265,,"HEYSEL",,  50.896429,   4.335858,,,0
4266,,"NEKKERSDAL",,  50.874191,   4.346915,,,0
4267,,"NEKKERSDAL",,  50.873832,   4.346305,,,0
4268,,"AMETHYSTE",,  50.896021,   4.327105,,,0
4270F,,"BERCHEM STATION",,  50.872676,   4.290261,,,0
4270G,,"BERCHEM STATION",,  50.872676,   4.290261,,,0
4271,,"POUCHKINE",,  50.870793,   4.343550,,,0
4273F,,"BERCHEM STATION",,  50.872520,   4.289840,,,0
4274,,"SOBIESKI",,  50.884735,   4.343898,,,0
4276,,"HOUBA-BRUGMANN",,  50.890541,   4.336561,,,0
4277,,"STADE",,  50.894019,   4.332238,,,0
4287,,"INTERNAT. SCHOOL",,  50.792197,   4.419611,,,0
4288,,"INTERNAT. SCHOOL",,  50.792179,   4.419370,,,0
4289,,"ETANGS BOITSFORT",,  50.794104,   4.418493,,,0
4290,,"KATTENBERG",,  50.790516,   4.420068,,,0
4291,,"PEPINIERE",,  50.786148,   4.424840,,,0
4292,,"ETANGS BOITSFORT",,  50.793960,   4.417940,,,0
4293,,"BRILLANT",,  50.811909,   4.401854,,,0
4294,,"TERCOIGNE",,  50.812313,   4.404749,,,0
4295,,"GARDON",,  50.812742,   4.410510,,,0
4296,,"BERENSHEIDE",,  50.813685,   4.414881,,,0
4297,,"BEAULIEU",,  50.815413,   4.408214,,,0
4298,,"MICHIELS",,  50.814776,   4.403204,,,0
4299,,"BRILLANT",,  50.811774,   4.401045,,,0
4303,,"GERMOIR",,  50.829929,   4.378660,,,0
4304,,"RODIN",,  50.827285,   4.381952,,,0
4305,,"DELPORTE",,  50.824183,   4.385896,,,0
4306,,"ETTERBEEK GARE",,  50.821675,   4.388989,,,0
4307,,"THYS",,  50.817854,   4.392422,,,0
4308,,"RELAIS",,  50.811687,   4.393043,,,0
4309,,"ARCADES",,  50.810238,   4.397015,,,0
4310,,"KEYM",,  50.809616,   4.403442,,,0
4311,,"VANDER ELST",,  50.805201,   4.406701,,,0
4312,,"ORTOLANS",,  50.803007,   4.409778,,,0
4313,,"LES 3 TILLEULS",,  50.802583,   4.412501,,,0
4314,,"CERISAIE",,  50.802617,   4.418772,,,0
4315,,"FAUCONNERIE",,  50.801357,   4.422388,,,0
4318,,"WIENER",,  50.798643,   4.419774,,,0
4319,,"EQUIPAGES",,  50.787402,   4.422597,,,0
4340,,"WIENER",,  50.798625,   4.420498,,,0
4341,,"DIABOLO",,  50.796612,   4.417673,,,0
4342,,"DIABOLO",,  50.796333,   4.417673,,,0
4344,,"CERISAIE",,  50.802779,   4.418474,,,0
4345,,"FAUCONNERIE",,  50.801545,   4.422132,,,0
4347,,"MIRAVAL",,  50.799796,   4.414442,,,0
4348,,"MIRAVAL",,  50.800227,   4.414017,,,0
4349,,"WIENER",,  50.798535,   4.419065,,,0
4351,,"WIENER",,  50.798688,   4.419164,,,0
4355,,"LES 3 TILLEULS",,  50.802745,   4.412870,,,0
4356,,"ORTOLANS",,  50.803124,   4.408998,,,0
4357,,"VANDER ELST",,  50.805390,   4.406772,,,0
4358,,"KEYM",,  50.810030,   4.403172,,,0
4359,,"ARCADES",,  50.810490,   4.396760,,,0
4360,,"RELAIS",,  50.812046,   4.392405,,,0
4362,,"THYS",,  50.817530,   4.392634,,,0
4363,,"ETTERBEEK GARE",,  50.821900,   4.388876,,,0
4364,,"DELPORTE",,  50.824345,   4.385783,,,0
4365,,"RODIN",,  50.827537,   4.381838,,,0
4366,,"GERMOIR",,  50.829272,   4.379696,,,0
4367B,,"LUXEMBOURG",,  50.838181,   4.372827,,,0
4369,,"ARSENAL",,  50.825700,   4.397833,,,0
4370,,"LUXEMBOURG",,  50.839539,   4.371222,,,0
4401,,"LOUTRIER",,  50.810748,   4.407132,,,0
4402,,"HANNETONS",,  50.810899,   4.411502,,,0
4403,,"ARCHIDUCS",,  50.809495,   4.416849,,,0
4405,,"PECHERIES",,  50.813198,   4.417236,,,0
4407,,"VIGNETTE",,  50.814222,   4.419678,,,0
4408,,"TRITOMAS",,  50.810914,   4.418795,,,0
4449,,"TRITOMAS",,  50.810869,   4.418468,,,0
4452,,"PECHERIES",,  50.812820,   4.417406,,,0
4454,,"ARCHIDUCS",,  50.810259,   4.416127,,,0
4455,,"HANNETONS",,  50.811007,   4.411190,,,0
4456,,"LOUTRIER",,  50.810757,   4.407004,,,0
4500,,"RTL HOUSE",,  50.856891,   4.408249,,,0
4501F,,"STALLE (P)",,  50.795271,   4.318735,,,0
4502F,,"STALLE (P)",,  50.794795,   4.319180,,,0
4505,,"MOMMAERTS",,  50.856889,   4.413007,,,0
4506,,"STALLE (P)",,  50.795111,   4.318803,,,0
4550,,"RTBF",,  50.850609,   4.403274,,,0
4555,,"PAUL LEDUC",,  50.860740,   4.403906,,,0
4556,,"GENEVE",,  50.864192,   4.403284,,,0
4557,,"EVERE SHOPPING",,  50.866592,   4.404223,,,0
4558,,"RTL HOUSE",,  50.857268,   4.408122,,,0
4594,,"DUCHESSE BRABANT",,  50.849635,   4.328818,,,0
4595,,"DUCHESSE BRABANT",,  50.849457,   4.330322,,,0
4598,,"BROEK",,  50.862830,   4.287575,,,0
4599,,"MARICOLLES",,  50.860098,   4.288077,,,0
4600,,"CIMETIERES",,  50.856090,   4.289959,,,0
4601,,"ELBERS",,  50.855239,   4.295158,,,0
4602,,"HOOGBOSCH",,  50.855430,   4.298708,,,0
4653,,"HOOGBOSCH",,  50.855484,   4.298467,,,0
4655,,"ELBERS",,  50.855293,   4.294973,,,0
4656,,"CIMETIERES",,  50.856278,   4.289902,,,0
4657,,"MARICOLLES",,  50.860250,   4.288191,,,0
4658,,"THYM",,  50.856709,   4.302967,,,0
4659,,"CANDRIES",,  50.855632,   4.306249,,,0
4661B,,"BROEK",,  50.863333,   4.286893,,,0
4705,,"WASHINGTON",,  50.821865,   4.363586,,,0
4804B,,"MERCURE",,  50.796829,   4.356510,,,0
4853,,"MERCURE",,  50.796415,   4.356709,,,0
4854C,,"OBSERVATOIRE",,  50.799876,   4.358382,,,0
4856B,,"OBSERVATOIRE",,  50.799526,   4.357730,,,0
4857B,,"OBSERVATOIRE",,  50.799553,   4.358567,,,0
4952,,"PORTE DE NAMUR",,  50.838892,   4.363073,,,0
4955F,,"STUYVENBERGH",,  50.886272,   4.342107,,,0
4956,,"STUYVENBERGH",,  50.886506,   4.341609,,,0
4957,,"STUYVENBERGH",,  50.886299,   4.341538,,,0
4958F,,"STUYVENBERGH",,  50.886389,   4.342476,,,0
4998,,"CENTENAIRE",,  50.889932,   4.345032,,,0
5001F,,"DE WAND",,  50.895267,   4.355039,,,0
5003,,"ERNEST SALU",,  50.884240,   4.337788,,,0
5006,,"DEMINEURS",,  50.877640,   4.332876,,,0
5007F,,"WOESTE",,  50.874368,   4.333685,,,0
5008F,,"ODON WARLAND",,  50.870637,   4.334564,,,0
5009,,"BELGICA",,  50.867474,   4.336065,,,0
5009F,,"BELGICA",,  50.867465,   4.336080,,,0
5010,,"GUILL. DE GREEF",,  50.882189,   4.335515,,,0
5011,,"VANDERSTICHELEN",,  50.865946,   4.338822,,,0
5011F,,"VANDERSTICHELEN",,  50.865946,   4.338822,,,0
5013,,"RIBAUCOURT",,  50.860212,   4.340871,,,0
5014,,"SAINCTELETTE",,  50.858981,   4.344891,,,0
5015,,"JUBILE",,  50.861254,   4.338300,,,0
5016F,,"STEPHANIE",,  50.833327,   4.357041,,,0
5017,,"STEPHANIE",,  50.832607,   4.356800,,,0
5018,,"FAIDER",,  50.829003,   4.355632,,,0
5018F,,"FAIDER",,  50.829515,   4.355821,,,0
5020,,"MA CAMPAGNE",,  50.822287,   4.353339,,,0
5021,,"DARWIN",,  50.818151,   4.350715,,,0
5022,,"MOLIERE",,  50.815661,   4.349155,,,0
5024,,"MESSIDOR",,  50.809808,   4.345455,,,0
5025,,"BOETENDAEL",,  50.806640,   4.343477,,,0
5026,,"HEROS",,  50.803308,   4.341358,,,0
5027,,"DIEWEG",,  50.795614,   4.348908,,,0
5028,,"THEVENET",,  50.794725,   4.352440,,,0
5029,,"LANCASTER",,  50.794671,   4.357873,,,0
5031F,,"PLACE SAINT-JOB",,  50.793665,   4.366567,,,0
5032B,,"ALPHONSE XIII",,  50.791038,   4.368954,,,0
5032G,,"ALPHONSE XIII",,  50.791094,   4.368695,,,0
5038,,"BALE",,  50.877276,   4.414860,,,0
5039,,"DA VINCI",,  50.876747,   4.412529,,,0
5040,,"DA VINCI",,  50.876145,   4.410823,,,0
5041B,,"DA VINCI",,  50.876864,   4.411833,,,0
5041F,,"DA VINCI",,  50.876783,   4.411875,,,0
5042,,"DA VINCI",,  50.876181,   4.410766,,,0
5044,,"DA VINCI",,  50.876773,   4.414717,,,0
5045,,"DA VINCI",,  50.874913,   4.412669,,,0
5046,,"DA VINCI",,  50.874598,   4.413237,,,0
5048,,"DA VINCI",,  50.876145,   4.410440,,,0
5053B,,"ALPHONSE XIII",,  50.791229,   4.368303,,,0
5053G,,"ALPHONSE XIII",,  50.791238,   4.368197,,,0
5054F,,"PLACE SAINT-JOB",,  50.794105,   4.366354,,,0
5056,,"LANCASTER",,  50.794599,   4.356511,,,0
5057,,"THEVENET",,  50.794752,   4.352568,,,0
5058,,"HEROS",,  50.803542,   4.341571,,,0
5058F,,"HEROS",,  50.803658,   4.341653,,,0
5059,,"BOETENDAEL",,  50.807578,   4.344131,,,0
5060,,"MESSIDOR",,  50.810843,   4.346215,,,0
5062,,"MOLIERE",,  50.816533,   4.349794,,,0
5063,,"DARWIN",,  50.818961,   4.351340,,,0
5064,,"MA CAMPAGNE",,  50.822503,   4.353595,,,0
5066,,"FAIDER",,  50.830054,   4.356105,,,0
5066F,,"FAIDER",,  50.830045,   4.356076,,,0
5067,,"STEPHANIE",,  50.832778,   4.356970,,,0
5068F,,"STEPHANIE",,  50.833560,   4.357183,,,0
5071,,"SAINCTELETTE",,  50.859349,   4.344522,,,0
5072,,"RIBAUCOURT",,  50.860418,   4.340473,,,0
5074,,"VANDERSTICHELEN",,  50.866198,   4.338410,,,0
5074F,,"VANDERSTICHELEN",,  50.866207,   4.338439,,,0
5076,,"BELGICA",,  50.867752,   4.335611,,,0
5076F,,"BELGICA",,  50.867743,   4.335639,,,0
5077,,"ODON WARLAND",,  50.870880,   4.334657,,,0
5078F,,"WOESTE",,  50.875200,   4.333587,,,0
5079,,"DEMINEURS",,  50.877973,   4.332833,,,0
5080,,"CIM. DE JETTE",,  50.879195,   4.333969,,,0
5081,,"GUILL. DE GREEF",,  50.882621,   4.335643,,,0
5081F,,"GUILL. DE GREEF",,  50.882612,   4.335615,,,0
5082,,"ERNEST SALU",,  50.884725,   4.338981,,,0
5086F,,"DE WAND",,  50.895282,   4.355491,,,0
5086G,,"DE WAND",,  50.895282,   4.355491,,,0
5087,,"CENTENAIRE",,  50.890867,   4.346055,,,0
5089,,"JUBILE",,  50.861667,   4.338228,,,0
5100B,,"WIELS",,  50.824088,   4.326841,,,0
5101B,,"WIELS",,  50.823845,   4.325919,,,0
5102,,"AZUR",,  50.866659,   4.287128,,,0
5102F,,"AZUR",,  50.866650,   4.287285,,,0
5103,,"HUNDERENVELD",,  50.866952,   4.281744,,,0
5105,,"VEREMAN",,  50.865359,   4.292486,,,0
5105F,,"VEREMAN",,  50.865323,   4.292571,,,0
5107B,,"BERTHELOT",,  50.824125,   4.330971,,,0
5108,,"BOSSAERT-BASILIQ.",,  50.865427,   4.318808,,,0
5109,,"BESME",,  50.863488,   4.325287,,,0
5111B,,"BERTHELOT",,  50.824332,   4.330730,,,0
5115,,"ROCHEFORT",,  50.824360,   4.335499,,,0
5115F,,"ROCHEFORT",,  50.824369,   4.335499,,,0
5116,,"BERTHELOT",,  50.824250,   4.329964,,,0
5119,,"CHATAIGNES",,  50.817165,   4.325230,,,0
5120,,"UNION",,  50.819574,   4.325540,,,0
5121,,"FOREST CENTRE",,  50.811940,   4.319190,,,0
5121F,,"FOREST CENTRE",,  50.811940,   4.319148,,,0
5123,,"WIELS",,  50.823683,   4.326075,,,0
5151,,"UNION",,  50.820671,   4.325908,,,0
5152,,"SAINT-DENIS",,  50.810537,   4.317971,,,0
5152G,,"SAINT-DENIS",,  50.810537,   4.317971,,,0
5155,,"CHATAIGNES",,  50.817372,   4.325386,,,0
5158,,"BERTHELOT",,  50.824206,   4.331127,,,0
5159,,"WIELS",,  50.824878,   4.326330,,,0
5159F,,"WIELS",,  50.824878,   4.326316,,,0
5161,,"FOREST CENTRE",,  50.811535,   4.318751,,,0
5161F,,"FOREST CENTRE",,  50.811553,   4.318751,,,0
5165,,"BESME",,  50.863892,   4.324406,,,0
5165F,,"BESME (DEPART)",,  50.863892,   4.324406,,,0
5166,,"BOSSAERT-BASILIQ.",,  50.865544,   4.318467,,,0
5168,,"VEREMAN",,  50.865288,   4.292926,,,0
5168F,,"VEREMAN",,  50.865279,   4.292912,,,0
5170,,"HUNDERENVELD",,  50.867042,   4.281318,,,0
5172F,,"COLLEGE S.-COEUR",,  50.867115,   4.313479,,,0
5174,,"AZUR",,  50.866722,   4.286958,,,0
5174F,,"AZUR",,  50.866731,   4.286858,,,0
5175,,"WIELS",,  50.824182,   4.327395,,,0
5200,,"ROFFIAEN",,  50.819914,   4.382631,,,0
5200p,,"ROFFIAEN",,  50.820067,   4.383241,,,0
5205,,"ETTERBEEK GARE",,  50.822187,   4.388819,,,0
5208,,"CAMBRE-ETOILE",,  50.816372,   4.376301,,,0
5208p,,"CAMBRE-ETOILE",,  50.816542,   4.377479,,,0
5210,,"BASCULE",,  50.814970,   4.367560,,,0
5211,,"LONGCHAMP",,  50.811923,   4.367234,,,0
5212,,"GOSSART",,  50.811392,   4.361586,,,0
5213,,"CAVELL",,  50.811554,   4.356734,,,0
5219F,,"CHURCHILL",,  50.812147,   4.352676,,,0
5220F,,"CHURCHILL",,  50.811805,   4.354662,,,0
5221F,,"CHURCHILL",,  50.812039,   4.353087,,,0
5222F,,"CHURCHILL",,  50.811680,   4.355358,,,0
5253,,"CAVELL",,  50.811401,   4.358465,,,0
5254,,"GOSSART",,  50.811455,   4.363275,,,0
5255,,"LONGCHAMP",,  50.811977,   4.367858,,,0
5255F,,"LONGCHAMP",,  50.811977,   4.367858,,,0
5256,,"BASCULE",,  50.814988,   4.368213,,,0
5256F,,"BASCULE",,  50.814988,   4.368213,,,0
